update,mean_loss,lr
1,0.018504057079553604,1.4285714285714285e-05
2,0.011715050437487662,2.857142857142857e-05
3,0.009484307549428195,4.2857142857142856e-05
4,0.44759682344738394,5.714285714285714e-05
5,0.007742666406556964,7.142857142857143e-05
6,0.06913682958111167,8.571428571428571e-05
7,0.0015335520583903417,0.0001
8,0.37011444532254245,9.958847736625515e-05
9,0.010347137955250219,9.91769547325103e-05
10,0.03114718513097614,9.876543209876543e-05
11,0.23960743052884936,9.835390946502057e-05
12,0.2746914455201477,9.794238683127573e-05
13,0.007866053492762148,9.753086419753087e-05
14,0.012198342839838006,9.711934156378602e-05
15,0.02740069688297808,9.670781893004116e-05
16,0.33156880320893833,9.62962962962963e-05
17,0.0011839455692097545,9.588477366255144e-05
18,0.21695012095733546,9.547325102880659e-05
19,0.004471010674024001,9.506172839506173e-05
20,0.008541477436665446,9.465020576131688e-05
21,0.21439769759308547,9.423868312757202e-05
22,0.3109055002423702,9.382716049382717e-05
23,0.0048419139930047095,9.341563786008231e-05
24,0.3165463692857884,9.300411522633746e-05
25,0.17855421913554892,9.25925925925926e-05
26,0.007874821778386831,9.218106995884775e-05
27,0.003420185028517153,9.176954732510289e-05
28,0.2708082710742019,9.135802469135802e-05
29,0.026642553159035742,9.094650205761317e-05
30,0.04802238388219848,9.053497942386831e-05
31,0.004616490739863366,9.012345679012346e-05
32,0.046383113687625155,8.97119341563786e-05
33,0.02063539183291141,8.930041152263375e-05
34,0.0011208098258066457,8.888888888888889e-05
35,0.004596537932229694,8.847736625514404e-05
36,0.0317204803795903,8.806584362139918e-05
37,0.001284805857721949,8.765432098765433e-05
38,0.965960978239309,8.724279835390947e-05
39,0.8934907942311838,8.683127572016462e-05
40,0.007123221061192453,8.641975308641975e-05
41,0.012692967604380101,8.60082304526749e-05
42,0.019515903550200164,8.559670781893004e-05
43,0.036712916335090995,8.518518518518518e-05
44,0.39943315740674734,8.477366255144033e-05
45,0.06336020422168076,8.436213991769549e-05
46,0.030039997771382332,8.395061728395062e-05
47,0.09270017751259729,8.353909465020576e-05
48,0.028659596864599735,8.312757201646091e-05
49,0.009042522520758212,8.271604938271605e-05
50,0.32925666961818933,8.23045267489712e-05
51,0.022529946523718536,8.189300411522634e-05
52,0.06209815334295854,8.148148148148148e-05
53,0.062142171955201775,8.106995884773662e-05
